Timestamp,ARDR,BTC,IOTA,LSK,TOTAL
1511365491,0.28849,8243.15,0.908699,10.2678,246575683998.0
1511365612,0.28849,8243.15,0.908699,10.2678,246575683998.0
1511365733,0.28849,8243.15,0.908699,10.2678,246575683998.0
1511365854,0.290262,8251.35,0.908135,10.2136,246618294534.0
1511365975,0.290262,8251.35,0.908135,10.2136,246618294534.0
1511366096,0.291562,8241.64,0.908743,10.2204,246448452886.0
1511366217,0.291562,8241.64,0.908743,10.2204,246455218531.0
1511366342,0.291562,8241.64,0.908743,10.2204,246455218531.0
1511366465,0.290978,8232.12,0.910602,10.0859,246442171280.0
1511366586,0.290978,8232.12,0.910602,10.0859,246442171280.0
1511366707,0.287603,8223.67,0.903697,9.95927,246228398601.0
1511366828,0.287603,8223.67,0.903697,9.95927,246228398601.0
1511366948,0.287603,8223.67,0.903697,9.95927,246243811677.0
1511367070,0.290327,8218.2,0.898676,10.1239,246267066439.0
1511367190,0.290327,8218.2,0.898676,10.1239,246267066439.0
1511367311,0.286181,8220.24,0.892697,10.1279,246248002785.0
1511367432,0.286181,8220.24,0.892697,10.1279,246137647499.0
1511367553,0.286181,8220.24,0.892697,10.0668,246137647499.0
1511367674,0.287888,8208.73,0.894859,10.0668,245821524701.0
1511367797,0.287888,8208.73,0.894859,10.0668,245821524701.0
1511367918,0.289019,8196.6,0.893873,10.0729,245719404897.0
1511368038,0.289019,8196.6,0.893873,10.0729,245719404897.0
1511368159,0.288875,8200.03,0.893873,10.022,245671573863.0
1511368281,0.288875,8200.03,0.891832,10.022,245598084081.0
1511368402,0.288875,8200.03,0.891832,10.022,245598084081.0
1511368523,0.294763,8195.84,0.889575,10.0298,245600049715.0
1511368645,0.294763,8195.84,0.889575,10.0298,245555796016.0
1511368766,0.294686,8192.88,0.889575,9.9445,245555796016.0
1511368887,0.294686,8192.88,0.894908,9.9445,245583808646.0
1511369008,0.294686,8192.88,0.894908,9.9445,245583808646.0
1511369129,0.294974,8211.14,0.895242,9.93061,245942065439.0
1511369250,0.294974,8211.14,0.895242,9.93061,245942065439.0
1511369371,0.295842,8203.67,0.896301,9.92617,245873356092.0
1511369492,0.295842,8203.67,0.896301,9.92617,245692686083.0
1511369613,0.295842,8203.67,0.896301,9.92617,245692686083.0
1511369734,0.293605,8199.0,0.895439,9.95858,245534174060.0
1511369855,0.293605,8199.0,0.895439,9.95858,245534174060.0
1511369976,0.294339,8202.32,0.893126,9.95854,245641883863.0
1511370102,0.294339,8202.32,0.893126,9.95854,245557882119.0
1511370223,0.294339,8202.32,0.893126,9.95854,245557882119.0
1511370344,0.294702,8211.59,0.88989,9.91078,245710250116.0
1511370465,0.294702,8211.59,0.88989,9.91078,245710250116.0
1511370586,0.296996,8223.52,0.892326,9.92786,245692003339.0
1511370708,0.296996,8223.52,0.892326,9.92786,246022300839.0
1511370829,0.296996,8223.52,0.892326,9.92786,246022300839.0
1511370949,0.297184,8230.23,0.88963,10.0652,246198917952.0
1511371071,0.297184,8230.23,0.88963,10.0652,246198917952.0
1511371192,0.298998,8200.76,0.889587,10.1227,245681502382.0
1511371313,0.298998,8200.76,0.889587,10.1227,245766273522.0
1511371434,0.298998,8200.76,0.889587,10.1227,245766273522.0
1511371555,0.301198,8192.53,0.884876,10.1939,245890304331.0
1511371676,0.301198,8192.53,0.884876,10.1939,245890304331.0
1511371798,0.301493,8172.13,0.88016,10.0857,245889126826.0
1511371919,0.301493,8172.13,0.88016,10.0857,245610779766.0
1511372040,0.301493,8172.13,0.88016,10.0857,245610779766.0
1511372162,0.295053,8182.12,0.876929,10.073,245589791030.0
1511372283,0.295053,8182.12,0.876929,10.073,245589791030.0
1511372403,0.300985,8171.55,0.873502,10.0159,245392166551.0
1511372524,0.300985,8171.55,0.873502,10.0159,245521824664.0
1511372645,0.300985,8171.55,0.873502,10.0159,245521824664.0
1511372767,0.300231,8177.27,0.875967,10.0157,245470598365.0
1511372888,0.300231,8177.27,0.875967,10.0157,245470598365.0
1511373009,0.297067,8163.62,0.881183,10.064,245446802496.0
1511373130,0.297067,8163.62,0.881183,10.064,245446802496.0
1511373251,0.297067,8163.62,0.881183,10.064,245446802496.0
1511373373,0.294911,8155.82,0.880394,10.1311,245431922212.0
1511373493,0.294911,8155.82,0.880394,10.1311,245431922212.0
1511373614,0.289614,8154.75,0.877104,10.076,245419087081.0
1511373735,0.289614,8154.75,0.877104,10.076,245419622784.0
1511373856,0.289614,8154.75,0.877104,9.91752,245419622784.0
1511373977,0.294087,8156.97,0.876924,9.91752,245434621763.0
1511374098,0.294087,8156.97,0.876924,9.91752,245434621763.0
1511374219,0.292672,8132.58,0.869789,9.93123,244999326934.0
1511374340,0.292672,8132.58,0.869789,9.93123,244999326934.0
1511374461,0.291934,8142.55,0.869789,10.0628,244990441588.0
1511374582,0.291934,8142.55,0.862829,10.0628,244829615373.0
1511374703,0.291934,8142.55,0.862829,10.0628,244829615373.0
1511374826,0.294738,8124.56,0.860596,10.0329,244553265115.0
1511374947,0.294738,8124.56,0.860596,10.0329,244629733563.0
1511375068,0.297337,8132.64,0.854097,9.97915,244629733563.0
1511375189,0.297337,8132.64,0.854097,9.97915,244746763294.0
1511375317,0.297337,8132.64,0.854097,9.97915,244746763294.0
1511375438,0.299447,8134.57,0.856947,10.0023,244837849637.0
1511375559,0.299447,8134.57,0.856947,10.0023,244837849637.0
1511375679,0.297972,8148.22,0.861189,9.6623,244838940731.0
1511375801,0.297972,8148.22,0.861189,9.6623,244902983868.0
1511375922,0.297972,8148.22,0.861189,9.6623,244902983868.0
1511376043,0.299103,8147.66,0.862999,9.39353,244868257485.0
1511376163,0.299103,8147.66,0.862999,9.39353,244868257485.0
1511376285,0.296283,8120.32,0.868024,9.66292,244868257485.0
1511376406,0.296283,8120.32,0.868024,9.66292,244540415123.0
1511376527,0.296283,8120.32,0.868024,9.66292,244540415123.0
1511376648,0.295719,8126.66,0.873957,9.54829,244816459734.0
1511376769,0.295719,8126.66,0.873957,9.54829,244816459734.0
1511376889,0.296148,8151.46,0.872946,9.45495,244801581322.0
1511377010,0.296148,8151.46,0.872946,9.45495,245292194988.0
1511377131,0.296148,8151.46,0.872946,9.45495,245292194988.0
1511377252,0.295865,8148.4,0.872193,9.40058,245206042453.0
1511377373,0.295865,8148.4,0.872193,9.40058,245206042453.0
1511377494,0.296298,8151.15,0.874325,9.4892,245385925096.0
1511377616,0.296298,8151.15,0.874325,9.4892,245390135750.0
1511377737,0.296298,8151.15,0.874325,9.4892,245390135750.0
1511377857,0.297043,8164.5,0.879087,9.4881,245759402509.0
1511377978,0.297043,8164.5,0.879087,9.4881,245759402509.0
1511378099,0.29659,8155.5,0.880343,9.52896,245758824137.0
1511378220,0.29659,8155.5,0.880343,9.52896,245674992524.0
1511378341,0.29659,8155.5,0.880343,9.52896,245674992524.0
1511378463,0.29662,8152.66,0.885198,9.52163,245657949661.0
1511378584,0.29662,8152.66,0.885198,9.52163,245657949661.0
1511378705,0.29546,8150.65,0.887565,9.76181,245753680612.0
1511378826,0.29546,8150.65,0.887565,9.76181,245754755337.0
1511378947,0.29546,8150.65,0.887565,9.76181,245754755337.0
1511379068,0.295516,8178.29,0.88971,9.52697,246136353914.0
1511379189,0.295516,8178.29,0.88971,9.52697,246136353914.0
1511379310,0.293912,8169.54,0.890276,9.51428,246154182261.0
1511379437,0.293912,8169.54,0.890276,9.51428,246154182261.0
1511379558,0.293912,8182.95,0.890276,9.39637,246325266393.0
1511379680,0.29232,8182.95,0.88443,9.39637,246306995689.0
1511379800,0.29232,8182.95,0.88443,9.39637,246306995689.0
1511379921,0.292603,8200.94,0.88545,8.14614,246497385510.0
1511380042,0.292603,8200.94,0.88545,8.14614,246476252634.0
1511380163,0.289987,8181.24,0.88545,8.53895,246476252634.0
1511380285,0.289987,8181.24,0.883153,8.53895,246216128592.0
1511380406,0.289987,8181.24,0.883153,8.53895,246216128592.0
1511380527,0.291975,8187.32,0.875284,8.28599,246194865486.0
1511380648,0.291975,8187.32,0.875284,8.28599,246194865486.0
1511380768,0.292928,8180.79,0.875284,8.32723,246216579655.0
1511380890,0.292928,8180.79,0.875702,8.32723,246127461565.0
1511381010,0.292928,8180.79,0.875702,8.32723,246127461565.0
1511381131,0.293553,8181.99,0.87408,8.09405,246370446730.0
1511381252,0.293553,8181.99,0.87408,8.09405,246370446730.0
1511381373,0.292739,8189.07,0.873378,8.00675,246370446730.0
1511381495,0.292739,8189.07,0.873378,8.00675,246513322113.0
1511381615,0.292739,8189.07,0.873378,8.00675,246513322113.0
1511381736,0.292365,8185.06,0.875262,8.10861,246453380188.0
1511381857,0.292365,8185.06,0.875262,8.10861,246453380188.0
1511381978,0.290783,8171.6,0.874795,8.24132,246464203021.0
1511382099,0.290783,8171.6,0.874795,8.24132,246309711669.0
1511382220,0.290783,8171.6,0.874795,8.24132,246309711669.0
1511382341,0.292006,8176.17,0.875301,8.26885,246278852048.0
1511382462,0.292006,8176.17,0.875301,8.26885,246278852048.0
1511382583,0.292167,8179.26,0.877183,8.31237,246278852048.0
1511382704,0.292167,8179.26,0.877183,8.31237,246418492805.0
1511382826,0.292167,8179.26,0.877183,8.31237,246418492805.0
1511382946,0.29308,8192.63,0.87844,8.12564,246468702845.0
1511383068,0.29308,8192.63,0.87844,8.12564,246468702845.0
1511383189,0.29642,8202.21,0.880332,8.19328,246653835247.0
1511383310,0.29642,8202.21,0.880332,8.19328,246647280047.0
1511383431,0.29642,8202.21,0.880332,8.19328,246647280047.0
1511383552,0.296459,8205.38,0.880683,8.16578,246911956904.0
1511383673,0.296459,8205.38,0.880683,8.16578,246911956904.0
1511383794,0.296412,8190.59,0.881736,8.19758,246759038196.0
1511383915,0.296412,8190.59,0.881736,8.19758,246759038196.0
1511384036,0.296412,8190.59,0.881736,8.19758,246759038196.0
1511384157,0.296012,8201.12,0.888838,8.26153,246975382279.0
1511384278,0.296012,8201.12,0.888838,8.26153,246975382279.0
1511384399,0.295751,8202.63,0.892236,8.2718,246975750230.0
1511384520,0.295751,8202.63,0.892236,8.2718,246966049588.0
1511384641,0.295751,8202.63,0.892236,8.2718,246966049588.0
1511384763,0.295132,8191.77,0.896113,8.40377,246788348431.0
1511384884,0.295132,8191.77,0.896113,8.40377,246788348431.0
1511385004,0.295343,8197.32,0.896613,8.56088,246966109687.0
1511385125,0.295343,8197.32,0.896613,8.56088,246970296395.0
1511385246,0.295343,8197.32,0.896613,8.56088,246973741505.0
1511385368,0.294548,8203.45,0.897175,8.46465,247099564584.0
1511385488,0.294548,8203.45,0.897175,8.46465,247099564584.0
1511385610,0.292033,8198.12,0.892996,8.33616,247028524558.0
1511385731,0.292033,8198.12,0.892996,8.33616,246959687305.0
1511385852,0.292033,8198.12,0.892996,8.33616,246959687305.0
1511385973,0.293783,8197.99,0.892328,8.2455,246865610155.0
1511386094,0.293783,8197.99,0.892328,8.2455,246865610155.0
1511386215,0.293705,8188.16,0.889843,8.16186,246731478021.0
1511386336,0.293705,8188.16,0.889843,8.16186,246731478021.0
1511386457,0.293705,8189.22,0.889843,8.16186,246871796788.0
1511386578,0.294889,8189.22,0.888791,8.11423,246914170599.0
1511386699,0.294889,8189.22,0.888791,8.11423,246914170599.0
1511386820,0.298873,8191.33,0.886487,8.10771,247007885568.0
1511386941,0.298873,8191.33,0.886487,8.10771,246949715484.0
1511387062,0.298555,8186.77,0.886487,8.10671,246949715484.0
1511387183,0.298555,8186.77,0.886399,8.10671,247075322138.0
1511387304,0.298555,8186.77,0.886399,8.10671,247075322138.0
1511387425,0.298299,8185.01,0.89191,8.12533,247058436179.0
1511387546,0.298299,8185.01,0.89191,8.12533,247058436179.0
1511387667,0.297235,8193.47,0.89191,8.22544,247066989238.0
1511387789,0.297235,8193.47,0.892327,8.22544,247352392844.0
1511387910,0.297235,8193.47,0.892327,8.22544,247352392844.0
1511388030,0.299994,8185.37,0.894387,8.23737,247220838589.0
1511388151,0.299994,8185.37,0.894387,8.23737,247220838589.0
1511388273,0.300484,8222.02,0.896359,8.29525,247220838589.0
1511388394,0.300484,8222.02,0.896359,8.29525,247918615591.0
1511388515,0.300484,8222.02,0.896359,8.29525,247918615591.0
1511388636,0.297995,8223.97,0.898641,8.22131,248058940068.0
1511388757,0.297995,8223.97,0.898641,8.22131,248058940068.0
1511388878,0.298895,8243.61,0.901411,8.21592,247963998902.0
1511388999,0.298895,8243.61,0.901411,8.21592,248454784509.0
1511389119,0.298895,8243.61,0.901411,8.21592,248454784509.0
1511389241,0.298765,8245.82,0.903855,8.21157,248497918049.0
1511389362,0.298765,8245.82,0.903855,8.21157,248497918049.0
1511389484,0.298339,8231.12,0.903146,8.26538,248497918049.0
1511389605,0.298339,8231.12,0.903146,8.26538,248304679954.0
1511389726,0.298339,8231.12,0.903146,8.26538,248304679954.0
1511389847,0.295054,8242.22,0.901927,8.29961,248348548074.0
1511389968,0.295054,8242.22,0.901927,8.29961,248348548074.0
1511390089,0.297871,8239.03,0.902659,8.44679,248370347363.0
1511390209,0.297871,8239.03,0.902659,8.44679,248310948091.0
1511390330,0.297871,8239.03,0.902659,8.44679,248310948091.0
1511390451,0.294865,8233.22,0.904124,8.50453,248227564956.0
1511390572,0.294865,8233.22,0.904124,8.50453,248227564956.0
1511390693,0.296951,8235.03,0.907171,8.60756,248439927405.0
1511390814,0.296951,8235.03,0.907171,8.60756,248435887465.0
1511390935,0.296951,8235.03,0.907171,8.60756,248435887465.0
1511391056,0.298297,8230.71,0.905704,8.7878,248598311288.0
1511391177,0.298297,8230.71,0.905704,8.7878,248598311288.0
1511391298,0.29829,8256.38,0.905951,8.54253,248597741328.0
1511391419,0.29829,8256.38,0.905951,8.54253,249065388874.0
1511391540,0.29829,8256.38,0.905951,8.54253,249065388874.0
1511391662,0.29874,8261.91,0.910428,8.59469,249236555509.0
1511391783,0.29874,8261.91,0.910428,8.59469,249236555509.0
1511391904,0.302034,8254.85,0.90898,8.71326,249122000711.0
1511392025,0.302034,8254.85,0.90898,8.71326,249113776348.0
1511392147,0.302034,8254.85,0.90898,8.71326,249113776348.0
1511392269,0.29937,8254.39,0.908086,8.68211,249203887086.0
1511392390,0.29937,8254.39,0.908086,8.68211,249203887086.0
1511392511,0.299407,8274.83,0.909911,8.73047,249669064878.0
1511392632,0.299407,8274.83,0.909911,8.73047,249669064878.0
1511392753,0.299407,8274.83,0.909911,8.73047,249650219037.0
1511392874,0.29706,8259.82,0.910519,8.81211,249549901162.0
1511392995,0.29706,8259.82,0.910519,8.81211,249549901162.0
1511393117,0.296571,8250.87,0.908926,8.79108,249291491362.0
1511393238,0.296571,8250.87,0.908926,8.79108,249264558272.0
1511393358,0.297243,8237.27,0.908926,8.82434,249264558272.0
1511393481,0.297243,8237.27,0.908624,8.82434,249002352631.0
1511393602,0.297243,8237.27,0.908624,8.82434,249002352631.0
1511393723,0.30038,8241.54,0.902718,8.85072,249216293376.0
1511393844,0.30038,8241.54,0.902718,8.85072,249216293376.0
1511393965,0.295644,8251.92,0.902718,8.87759,249216293376.0
1511394086,0.295644,8251.92,0.899794,8.87759,249569400035.0
1511394207,0.295644,8251.92,0.899794,8.87759,249569400035.0
1511394328,0.299939,8230.18,0.89975,8.8345,249237070964.0
1511394449,0.299939,8230.18,0.89975,8.8345,249237070964.0
1511394570,0.298846,8243.21,0.898898,8.7155,249435102566.0
1511394691,0.298846,8243.21,0.898898,8.7155,249434590657.0
1511394813,0.298846,8243.21,0.898898,8.7155,249434590657.0
1511394934,0.295949,8240.46,0.898316,8.70209,249215094230.0
1511395055,0.295949,8240.46,0.898316,8.70209,249220938026.0
1511395175,0.297881,8253.55,0.89957,8.56784,249220938026.0
1511395297,0.297881,8253.55,0.89957,8.56784,249463314532.0
1511395418,0.297881,8253.55,0.89957,8.56784,249463314532.0
1511395539,0.295666,8232.38,0.897425,8.664,249178478156.0
1511395660,0.295666,8232.38,0.897425,8.664,249178478156.0
1511395781,0.295529,8245.31,0.898164,8.65321,249506139805.0
1511395902,0.295529,8245.31,0.898164,8.65321,249530844777.0
1511396024,0.295529,8245.31,0.898164,8.65321,249530844777.0
1511396145,0.296407,8245.94,0.902808,8.57977,249633228291.0
1511396266,0.296407,8245.94,0.902808,8.57977,249633228291.0
1511396387,0.296317,8244.25,0.904897,8.5639,249633228291.0
1511396508,0.296317,8244.25,0.904897,8.5639,249597921444.0
1511396629,0.296317,8244.25,0.904897,8.5639,249597921444.0
1511396750,0.296206,8247.51,0.90385,8.64258,249763929109.0
1511396870,0.296206,8247.51,0.90385,8.64258,249763929109.0
1511396991,0.292301,8265.31,0.902858,8.62458,250206920579.0
1511397112,0.292301,8265.31,0.902858,8.62458,250208197064.0
1511397233,0.292301,8265.31,0.902858,8.62458,250208197064.0
1511397354,0.29161,8267.4,0.901572,8.73538,250322909930.0
1511397475,0.29161,8267.4,0.901572,8.73538,250322909930.0
1511397596,0.29553,8265.54,0.904032,8.77247,250284243551.0
1511397717,0.29553,8265.54,0.904032,8.77247,250284243551.0
1511397837,0.29553,8265.54,0.904032,8.77247,250284243551.0
1511397958,0.291305,8254.69,0.90367,8.81483,250100620286.0
1511398079,0.291305,8254.69,0.90367,8.81483,250100620286.0
1511398200,0.293539,8231.89,0.901175,8.77715,249655623811.0
1511398321,0.293539,8231.89,0.901175,8.77715,249781436756.0
1511398442,0.293539,8231.89,0.901175,8.77715,249781436756.0
1511398563,0.293817,8245.41,0.90167,8.8273,250160812590.0
1511398684,0.293817,8245.41,0.90167,8.8273,250160812590.0
1511398805,0.292855,8235.17,0.902091,8.80429,249900821384.0
1511398926,0.292855,8235.17,0.902091,8.80429,249900821384.0
1511399047,0.292855,8235.17,0.902091,8.80429,249900821384.0
1511399168,0.291673,8245.26,0.90085,8.7557,249892164624.0
1511399289,0.291673,8245.26,0.90085,8.7557,249892164624.0
1511399410,0.290755,8222.15,0.897928,8.7943,249504422233.0
1511399531,0.290755,8222.15,0.897928,8.7943,249506295118.0
1511399652,0.290755,8222.15,0.897928,8.7943,249506295118.0
1511399773,0.291073,8235.47,0.891812,8.71815,249686301365.0
1511399895,0.291073,8235.47,0.891812,8.71815,249686301365.0
1511400015,0.287393,8234.39,0.892139,8.74422,249712298125.0
1511400136,0.287393,8234.39,0.892139,8.74422,249712298125.0
1511400257,0.288237,8238.48,0.892139,8.71566,249755123562.0
1511400378,0.288237,8238.48,0.895967,8.71566,250017975760.0
1511400499,0.288237,8238.48,0.895967,8.71566,250017975760.0
1511400620,0.288458,8234.8,0.895596,8.63652,249921708243.0
1511400741,0.288458,8234.8,0.895596,8.63652,249920375934.0
1511400864,0.287741,8241.53,0.895596,8.46353,249920375934.0
1511400986,0.287741,8241.53,0.889678,8.46353,249784798242.0
1511401107,0.287741,8241.53,0.889678,8.46353,249784798242.0
1511401227,0.286547,8218.55,0.887172,8.50736,249370707434.0
1511401348,0.286547,8218.55,0.887172,8.50736,249370707434.0
1511401469,0.286574,8217.56,0.884967,8.56642,249324712259.0
1511401590,0.286574,8217.56,0.884967,8.56642,249273039990.0
1511401711,0.286574,8217.56,0.884967,8.56642,249273039990.0
1511401832,0.286182,8212.97,0.884537,8.47906,249284185609.0
1511401953,0.286182,8212.97,0.884537,8.47906,249284185609.0
1511402074,0.283001,8207.79,0.883388,8.45395,249094891086.0
1511402195,0.283001,8207.79,0.883388,8.45395,249236039946.0
1511402316,0.283001,8207.79,0.883388,8.45395,249236039946.0
1511402437,0.279985,8231.85,0.883467,8.32937,249345252219.0
1511402558,0.279985,8231.85,0.883467,8.32937,249345252219.0
1511402679,0.280171,8201.85,0.882857,8.32639,249345252219.0
1511402800,0.280171,8201.85,0.882857,8.32639,248755380086.0
1511402921,0.280171,8201.85,0.882857,8.32639,248755380086.0
1511403042,0.282851,8209.95,0.881171,8.44088,249008344571.0
1511403163,0.282851,8209.95,0.881171,8.44088,249008344571.0
1511403284,0.286176,8221.73,0.884144,8.42475,249377973935.0
1511403405,0.286176,8221.73,0.884144,8.42475,249477505608.0
1511403526,0.286176,8221.73,0.884144,8.42475,249477505608.0
1511403647,0.286732,8216.42,0.884312,8.50045,249506734287.0
1511403768,0.286732,8216.42,0.884312,8.50045,249506734287.0
1511403888,0.285798,8227.31,0.8826,8.39928,249846957406.0
1511404009,0.285798,8227.31,0.8826,8.39928,249846957406.0
1511404130,0.285798,8227.31,0.8826,8.39928,249846957406.0
1511404251,0.280561,8239.72,0.883648,8.26515,250043332369.0
1511404371,0.280561,8239.72,0.883648,8.26515,250043332369.0
1511404493,0.285114,8230.24,0.880966,8.32235,250043332369.0
1511404614,0.285114,8230.24,0.880966,8.32235,249860843524.0
1511404735,0.285114,8230.24,0.880966,8.32235,249860843524.0
1511404855,0.287171,8240.68,0.882972,8.38938,250116233730.0
1511404976,0.287171,8240.68,0.882972,8.38938,250116233730.0
1511405097,0.286515,8230.88,0.885462,8.35291,250130541121.0
1511405218,0.286515,8230.88,0.885462,8.35291,250080268118.0
1511405339,0.286515,8230.88,0.885462,8.35291,250080268118.0
1511405461,0.28419,8240.08,0.89019,8.30356,250196542484.0
1511405583,0.28419,8240.08,0.89019,8.30356,250196542484.0
1511405704,0.285099,8235.34,0.895766,8.34729,250242914158.0
1511405825,0.285099,8235.34,0.895766,8.34729,250242278480.0
1511405947,0.285099,8235.34,0.895766,8.34729,250242278480.0
1511406068,0.284778,8239.35,0.90019,8.32569,250416235665.0
1511406189,0.284778,8239.35,0.90019,8.32569,250416235665.0
1511406310,0.282739,8217.43,0.899245,8.31158,250189817897.0
1511406431,0.282739,8217.43,0.899245,8.31158,250189817897.0
1511406552,0.282739,8217.43,0.899245,8.31158,250161420903.0
1511406674,0.281803,8228.71,0.897568,8.28631,250311216419.0
1511406795,0.281803,8228.71,0.897568,8.28631,250311216419.0
1511406916,0.282289,8213.76,0.898149,8.27665,250111658792.0
1511407036,0.282289,8213.76,0.898149,8.27665,250358414914.0
1511407157,0.285657,8210.56,0.898149,8.1833,250358414914.0
1511407278,0.285657,8210.56,0.893754,8.1833,250119621395.0
1511407399,0.285657,8210.56,0.893754,8.1833,250119621395.0
1511407520,0.287071,8207.9,0.895587,8.14747,249842055856.0
1511407641,0.287071,8207.9,0.895587,8.14747,249834564602.0
1511407762,0.285955,8202.89,0.895587,8.11071,249834564602.0
1511407884,0.285955,8202.89,0.890408,8.11071,249899998566.0
1511408005,0.285955,8202.89,0.890408,8.11071,249899998566.0
1511408125,0.286676,8189.32,0.890021,8.04565,249965977090.0
1511408247,0.286676,8189.32,0.890021,8.04565,249965977090.0
1511408367,0.289133,8199.13,0.884869,7.9851,249965282334.0
1511408488,0.289133,8199.13,0.884869,7.9851,250236067328.0
1511408609,0.289133,8199.13,0.884869,7.9851,250236067328.0
1511408730,0.29049,8215.18,0.885181,7.99781,250519249628.0
1511408851,0.29049,8215.18,0.885181,7.99781,250519249628.0
1511408972,0.288321,8188.85,0.883194,8.13713,250011706959.0
1511409093,0.288321,8188.85,0.883194,8.13713,250307339081.0
1511409214,0.288321,8188.85,0.883194,8.13713,250307339081.0
1511409335,0.287644,8209.54,0.881375,8.06334,250490000020.0
1511409456,0.287644,8209.54,0.881375,8.06334,250490000020.0
1511409577,0.28683,8200.95,0.87983,8.11278,250490000020.0
1511409698,0.28683,8200.95,0.87983,8.11278,250168081901.0
1511409818,0.28683,8200.95,0.87983,8.11278,250168081901.0
1511409939,0.289,8199.9,0.880297,8.11998,250320962329.0
1511410060,0.289,8199.9,0.880297,8.11998,250320962329.0
1511410181,0.287101,8170.82,0.877997,8.13207,250320117764.0
1511410302,0.287101,8170.82,0.877997,8.13207,250508467224.0
1511410423,0.287101,8170.82,0.877997,8.13207,250508467224.0
1511410544,0.287187,8215.96,0.874944,8.09214,251042050760.0
1511410664,0.287187,8215.96,0.874944,8.09214,251042050760.0
1511410785,0.28712,8204.43,0.873153,8.08009,250750612862.0
1511410906,0.28712,8204.43,0.873153,8.08009,250568660333.0
1511411027,0.28712,8204.43,0.873153,8.08009,250568660333.0
1511411148,0.286977,8177.59,0.871934,8.04631,250338215302.0
1511411269,0.286977,8177.59,0.871934,8.04631,250338215302.0
1511411390,0.286573,8204.67,0.870713,8.05847,250707984426.0
1511411511,0.286573,8204.67,0.870713,8.05847,250707984426.0
1511411632,0.286573,8204.67,0.870713,8.05847,250707984426.0
1511411754,0.28515,8198.77,0.870247,8.04659,250433109325.0
1511411875,0.28515,8198.77,0.870247,8.04659,250433109325.0
1511411996,0.282643,8180.17,0.867971,8.04196,250426575982.0
1511412117,0.282643,8180.17,0.867971,8.04196,250327259426.0
1511412238,0.282643,8180.17,0.867971,8.04196,250327259426.0
1511412359,0.28376,8215.79,0.873001,8.06252,251001855129.0
1511412480,0.28376,8215.79,0.873001,8.06252,251001855129.0
1511412600,0.282849,8210.93,0.868769,8.1643,250865470237.0
1511412721,0.282849,8210.93,0.868769,8.1643,250863803582.0
1511412843,0.282849,8210.93,0.868769,8.1643,250863803582.0
1511412965,0.283,8199.3,0.869871,8.36516,250604632468.0
1511413086,0.283,8199.3,0.869871,8.36516,250604632468.0
1511413207,0.283482,8220.32,0.874347,8.30389,250882222653.0
1511413328,0.283482,8220.32,0.874347,8.30389,250882222653.0
1511413449,0.283482,8220.32,0.874347,8.30389,250929929942.0
1511413570,0.283195,8219.05,0.874636,8.36381,250815789173.0
1511413691,0.283195,8219.05,0.874636,8.36381,250815789173.0
1511413812,0.284016,8228.42,0.881309,8.42128,251010820959.0
1511413933,0.284016,8228.42,0.881309,8.42128,251023156969.0
1511414053,0.284016,8228.42,0.881309,8.42128,251023156969.0
1511414175,0.284775,8233.63,0.885429,8.35444,251330374124.0
1511414296,0.284775,8233.63,0.885429,8.35444,251330374124.0
1511414416,0.287383,8221.68,0.88726,8.33795,251361811719.0
1511414537,0.287383,8221.68,0.88726,8.33795,251361811719.0
1511414658,0.287462,8254.48,0.88726,8.32252,251361811719.0
1511414779,0.287462,8254.48,0.887352,8.32252,251884672487.0
1511414900,0.287462,8254.48,0.887352,8.32252,251884672487.0
1511415021,0.287784,8245.27,0.891832,8.26746,251776773825.0
1511415142,0.287784,8245.27,0.891832,8.26746,251776773825.0
1511415263,0.287806,8256.72,0.891832,8.25894,251798745252.0
1511415384,0.287806,8256.72,0.893465,8.25894,252047928530.0
1511415505,0.287806,8256.72,0.893465,8.25894,252047928530.0
1511415627,0.287517,8253.02,0.89383,8.30817,251866994086.0
1511415748,0.287517,8253.02,0.89383,8.30817,251866994086.0
1511415868,0.286624,8245.7,0.895312,8.28894,251866994086.0
1511415989,0.286624,8245.7,0.895312,8.28894,251728498468.0
1511416111,0.286624,8245.7,0.895312,8.28894,251728498468.0
1511416232,0.286801,8234.63,0.895656,8.29709,251526676775.0
1511416353,0.286801,8234.63,0.895656,8.29709,251526676775.0
1511416474,0.284335,8227.96,0.900643,8.30021,251526676775.0
1511416595,0.284335,8227.96,0.900643,8.30021,251565590883.0
1511416716,0.284335,8227.96,0.900643,8.30021,251565590883.0
1511416837,0.283265,8220.81,0.903955,8.31209,251937460392.0
1511416958,0.283265,8220.81,0.903955,8.31209,251937460392.0
1511417079,0.282908,8248.58,0.902646,8.34297,252368532454.0
1511417200,0.282908,8248.58,0.902646,8.34297,252239754372.0
1511417321,0.282908,8248.58,0.902646,8.34297,252239754372.0
1511417442,0.279896,8235.25,0.903029,8.33278,251942042480.0
1511417563,0.279896,8235.25,0.903029,8.33278,251942042480.0
1511417683,0.277891,8262.19,0.899686,8.33371,252293269760.0
1511417804,0.277891,8262.19,0.899686,8.33371,252293269760.0
1511417925,0.277891,8262.19,0.899686,8.33371,252293269760.0
1511418046,0.279663,8249.02,0.902481,8.30935,252197148565.0
1511418167,0.279663,8249.02,0.902481,8.30935,252197148565.0
1511418288,0.280245,8243.27,0.903651,8.34813,252216041661.0
